dataset_id,subset_id,text_id,output
inspec,controlled,train_1181,evolutionary computation;genetic algorithms;parallel programming
inspec,controlled,train_1182,distributed algorithms;mobile computing;robots;self adjusting systems;software agents;sorting
inspec,controlled,train_1183,cellular automata
inspec,controlled,train_1184,management;manufacturing industries
inspec,controlled,train_1185,manufacturing industries;marketing;workflow management software
inspec,controlled,train_1186,management;manufacturing industries
inspec,controlled,train_1187,factory automation;local area networks;manufacturing industries
inspec,controlled,train_1188,costing;management;purchasing
inspec,controlled,train_1189,management
inspec,controlled,train_119,data compression;image coding;iso standards
inspec,controlled,train_1190,business data processing;dp management;software selection
inspec,controlled,train_1191,differential equations;heat transfer;matrix algebra
inspec,controlled,train_1192,initial value problems;partial differential equations
inspec,controlled,train_1193,matrix decomposition;partial differential equations;runge kutta methods;stability
inspec,controlled,train_1194,differential equations;initial value problems
inspec,controlled,train_1195,iterative methods;laplace equations;stability
inspec,controlled,train_1196,boundary value problems;differential equations;runge kutta methods;stability
inspec,controlled,train_1197,error analysis;numerical analysis;solitons
inspec,controlled,train_1198,approximation theory;differential equations;runge kutta methods
inspec,controlled,train_1199,differential equations;runge kutta methods
inspec,controlled,train_12,economic cybernetics;technological forecasting
inspec,controlled,train_120,fluctuations;internet;lattice theory;parallel processing;phase transformations;self organised criticality
inspec,controlled,train_1200,conservation laws;finite volume methods;fluid mechanics;image processing;polynomials
inspec,controlled,train_1201,manufacturing data processing;manufacturing resources planning;product development
inspec,controlled,train_1202,budgeting;manufacturing data processing;project management;software development management
inspec,controlled,train_1203,information technology;management of change;manufacturing data processing;manufacturing resources planning;technological forecasting
inspec,controlled,train_1204,application program interfaces;message passing;parallel programming;program compilers;software performance evaluation
inspec,controlled,train_1205,optimising compilers;software performance evaluation;software tools
inspec,controlled,train_1206,computer networks;protocols;telecommunication traffic recording
inspec,controlled,train_1207,multimedia communication;transport protocols
inspec,controlled,train_1208,digital simulation;dynamic response;materials science;shock waves;virtual reality
inspec,controlled,train_1209,parallel languages;parallel programming;program compilers
inspec,controlled,train_121,bisimulation equivalence;finite state machines;formal verification;minimisation
inspec,controlled,train_1210,optimising compilers
inspec,controlled,train_1211,decision trees;feedforward neural nets;inference mechanisms;knowledge acquisition;learning artificial intelligence
inspec,controlled,train_1212,data integrity;data mining;relational databases;sql;very large databases
inspec,controlled,train_1213,assembly planning;cad cam;concurrent engineering;decision support systems;intelligent design assistants;multi agent systems;petri nets
inspec,controlled,train_1214,electronic commerce;internet;multi agent systems;transaction processing;workflow management software
inspec,controlled,train_1215,business data processing;knowledge acquisition;knowledge based systems;optimisation;systems re engineering
inspec,controlled,train_1216,groupware;internet;knowledge representation;software development management;workflow management software
inspec,controlled,train_1217,decision support systems;multi agent systems;operating systems computers;planning artificial intelligence;real time systems;town and country planning
inspec,controlled,train_1218,expert systems;financial data processing;knowledge acquisition
inspec,controlled,train_1219,blackboard architecture;cad cam;graph theory;intelligent design assistants
inspec,controlled,train_122,distributed processing;formal specification;formal verification;iso standards;process algebra;specification languages
inspec,controlled,train_1220,business data processing;groupware;knowledge representation;user modelling
inspec,controlled,train_1221,groupware;intelligent tutoring systems;teaching;user interfaces
inspec,controlled,train_1222,data mining;relational databases;very large databases
inspec,controlled,train_1223,case based reasoning;classification;computational complexity;diagnostic reasoning;linear programming
inspec,controlled,train_1224,business data processing;directed graphs;formal logic;inference mechanisms;knowledge acquisition;knowledge representation
inspec,controlled,train_1225,internet telephony;local area networks;wide area networks
inspec,controlled,train_1226,dp management;marketing
inspec,controlled,train_1227,laptop computers;mobile computing;operating systems computers
inspec,controlled,train_1228,back up procedures;electronic commerce;outsourcing;retailing
inspec,controlled,train_1229,computer network management;operating systems computers
inspec,controlled,train_123,discrete systems;frequency domain analysis;parameter estimation;prediction theory;stochastic systems;time domain analysis
inspec,controlled,train_1230,back up procedures;network servers;system recovery;tax preparation
inspec,controlled,train_1231,fortran;parallel programming;shared memory systems
inspec,controlled,train_1232,fortran;parallel programming;parallelising compilers;performance evaluation
inspec,controlled,train_1233,fortran;optimising compilers;parallelising compilers
inspec,controlled,train_1234,distributed shared memory systems;parallel programming;software performance evaluation
inspec,controlled,train_1235,fortran;parallel programming;program compilers;software performance evaluation;software portability
inspec,controlled,train_1236,fortran;parallel programming;program compilers;software performance evaluation;software portability
